batting_team,bowling_team,city,runs_left,balls_left,wickets_left,target,crr,rrr,result
Mumbai Indians,Royal Challengers Bangalore,Mumbai,111,84,10,180,11.5,7.928571428571429,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,111,83,10,180,11.18918918918919,8.024096385542169,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,110,82,10,180,11.052631578947368,8.048780487804878,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,110,81,10,180,10.76923076923077,8.148148148148149,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,109,80,10,180,10.65,8.175,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,109,79,10,180,10.390243902439025,8.278481012658228,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,108,78,10,180,10.285714285714286,8.307692307692308,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,108,77,9,180,10.046511627906977,8.415584415584416,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,107,76,9,180,9.954545454545455,8.447368421052632,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,107,75,9,180,9.733333333333333,8.56,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,107,74,8,180,9.521739130434783,8.675675675675675,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,106,73,8,180,9.446808510638299,8.712328767123287,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,105,72,8,180,9.375,8.75,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,104,71,8,180,9.306122448979592,8.788732394366198,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,104,70,8,180,9.12,8.914285714285715,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,98,69,8,180,9.647058823529411,8.521739130434783,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,92,68,8,180,10.153846153846153,8.117647058823529,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,91,71,8,180,10.89795918367347,7.690140845070423,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,90,67,8,180,10.18867924528302,8.059701492537313,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,90,66,8,180,10.0,8.181818181818182,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,89,65,8,180,9.927272727272728,8.215384615384615,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,87,64,8,180,9.964285714285714,8.15625,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,81,63,8,180,10.421052631578947,7.714285714285714,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,81,62,8,180,10.241379310344827,7.838709677419355,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,80,61,8,180,10.169491525423728,7.868852459016393,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,80,60,8,180,10.0,8.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,79,59,8,180,9.934426229508198,8.033898305084746,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,73,58,8,180,10.35483870967742,7.551724137931035,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,73,57,7,180,10.19047619047619,7.684210526315789,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,73,56,7,180,10.03125,7.821428571428571,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,73,55,7,180,9.876923076923077,7.963636363636364,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,69,54,7,180,10.090909090909092,7.666666666666667,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,68,53,7,180,10.029850746268657,7.69811320754717,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,68,52,7,180,9.882352941176471,7.846153846153846,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,68,51,7,180,9.73913043478261,8.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,68,50,7,180,9.6,8.16,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,67,49,7,180,9.549295774647888,8.204081632653061,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,67,48,7,180,9.416666666666666,8.375,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,66,47,7,180,9.36986301369863,8.425531914893616,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,62,46,7,180,9.567567567567568,8.08695652173913,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,62,45,7,180,9.44,8.266666666666667,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,61,44,7,180,9.394736842105264,8.318181818181818,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,61,43,7,180,9.272727272727273,8.511627906976743,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,61,42,7,180,9.153846153846153,8.714285714285714,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,60,41,7,180,9.113924050632912,8.78048780487805,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,59,40,7,180,9.075,8.85,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,58,39,7,180,9.037037037037036,8.923076923076923,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,58,38,7,180,8.926829268292684,9.157894736842104,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,58,37,7,180,8.819277108433734,9.405405405405405,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,58,36,7,180,8.714285714285714,9.666666666666666,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,58,35,7,180,8.611764705882353,9.942857142857143,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,54,34,7,180,8.790697674418604,9.529411764705882,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,53,33,7,180,8.758620689655173,9.636363636363637,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,51,32,7,180,8.795454545454545,9.5625,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,51,31,7,180,8.696629213483146,9.870967741935484,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,50,30,7,180,8.666666666666666,10.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,49,29,7,180,8.637362637362637,10.137931034482758,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,49,29,7,180,8.637362637362637,10.137931034482758,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,47,28,7,180,8.673913043478262,10.071428571428571,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,47,27,6,180,8.580645161290322,10.444444444444445,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,47,26,6,180,8.48936170212766,10.846153846153847,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,46,25,6,180,8.463157894736842,11.04,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,45,24,6,180,8.4375,11.25,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,41,23,6,180,8.597938144329897,10.695652173913043,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,41,22,6,180,8.510204081632653,11.181818181818182,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,41,21,6,180,8.424242424242424,11.714285714285714,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,40,20,6,180,8.4,12.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,39,19,6,180,8.376237623762377,12.31578947368421,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,35,18,6,180,8.529411764705882,11.666666666666666,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,34,17,6,180,8.504854368932039,12.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,30,16,6,180,8.653846153846153,11.25,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,30,15,6,180,8.571428571428571,12.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,28,14,6,180,8.60377358490566,12.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,27,13,6,180,8.57943925233645,12.461538461538462,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,27,12,5,180,8.5,13.5,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,25,11,5,180,8.53211009174312,13.636363636363637,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,24,10,5,180,8.50909090909091,14.4,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,24,11,5,180,8.587155963302752,13.090909090909092,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,18,10,5,180,8.836363636363636,10.8,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,14,9,5,180,8.972972972972974,9.333333333333334,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,10,8,5,180,9.107142857142858,7.5,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,4,7,5,180,9.345132743362832,3.4285714285714284,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,2,6,5,180,9.368421052631579,2.0,1
Mumbai Indians,Royal Challengers Bangalore,Mumbai,1,5,5,180,9.339130434782609,1.2,1
Rajasthan Royals,Kings XI Punjab,Mohali,190,119,10,191,6.0,9.579831932773109,0
Rajasthan Royals,Kings XI Punjab,Mohali,190,118,10,191,3.0,9.661016949152541,0
Rajasthan Royals,Kings XI Punjab,Mohali,190,117,10,191,2.0,9.743589743589743,0
Rajasthan Royals,Kings XI Punjab,Mohali,189,116,10,191,3.0,9.775862068965518,0
Rajasthan Royals,Kings XI Punjab,Mohali,187,115,10,191,4.8,9.756521739130434,0
Rajasthan Royals,Kings XI Punjab,Mohali,186,114,10,191,5.0,9.789473684210526,0
Rajasthan Royals,Kings XI Punjab,Mohali,186,113,10,191,4.285714285714286,9.876106194690266,0
Rajasthan Royals,Kings XI Punjab,Mohali,186,112,10,191,3.75,9.964285714285714,0
Rajasthan Royals,Kings XI Punjab,Mohali,180,111,10,191,7.333333333333333,9.72972972972973,0
Rajasthan Royals,Kings XI Punjab,Mohali,179,110,10,191,7.2,9.763636363636364,0
Rajasthan Royals,Kings XI Punjab,Mohali,177,109,10,191,7.636363636363637,9.743119266055047,0
Rajasthan Royals,Kings XI Punjab,Mohali,175,108,10,191,8.0,9.722222222222221,0
Rajasthan Royals,Kings XI Punjab,Mohali,169,107,10,191,10.153846153846153,9.476635514018692,0
Rajasthan Royals,Kings XI Punjab,Mohali,168,106,10,191,9.857142857142858,9.50943396226415,0
Rajasthan Royals,Kings XI Punjab,Mohali,167,105,10,191,9.6,9.542857142857143,0
Rajasthan Royals,Kings XI Punjab,Mohali,163,104,10,191,10.5,9.403846153846153,0
Rajasthan Royals,Kings XI Punjab,Mohali,163,103,10,191,9.882352941176471,9.495145631067961,0
Rajasthan Royals,Kings XI Punjab,Mohali,161,102,10,191,10.0,9.470588235294118,0
Rajasthan Royals,Kings XI Punjab,Mohali,161,101,10,191,9.473684210526315,9.564356435643564,0
Rajasthan Royals,Kings XI Punjab,Mohali,161,101,10,191,9.473684210526315,9.564356435643564,0
Rajasthan Royals,Kings XI Punjab,Mohali,160,100,10,191,9.3,9.6,0
Rajasthan Royals,Kings XI Punjab,Mohali,160,99,10,191,8.857142857142858,9.696969696969697,0
Rajasthan Royals,Kings XI Punjab,Mohali,158,98,10,191,9.0,9.673469387755102,0
Rajasthan Royals,Kings XI Punjab,Mohali,154,97,10,191,9.652173913043478,9.525773195876289,0
Rajasthan Royals,Kings XI Punjab,Mohali,153,96,10,191,9.5,9.5625,0
Rajasthan Royals,Kings XI Punjab,Mohali,147,95,10,191,10.56,9.284210526315789,0
Rajasthan Royals,Kings XI Punjab,Mohali,146,94,10,191,10.384615384615385,9.319148936170214,0
Rajasthan Royals,Kings XI Punjab,Mohali,146,95,9,191,10.8,9.221052631578948,0
Rajasthan Royals,Kings XI Punjab,Mohali,145,94,9,191,10.615384615384615,9.25531914893617,0
Rajasthan Royals,Kings XI Punjab,Mohali,143,93,9,191,10.666666666666666,9.225806451612904,0
Rajasthan Royals,Kings XI Punjab,Mohali,142,92,9,191,10.5,9.26086956521739,0
Rajasthan Royals,Kings XI Punjab,Mohali,138,91,9,191,10.96551724137931,9.098901098901099,0
Rajasthan Royals,Kings XI Punjab,Mohali,136,90,9,191,11.0,9.066666666666666,0
Rajasthan Royals,Kings XI Punjab,Mohali,132,89,9,191,11.419354838709678,8.898876404494382,0
Rajasthan Royals,Kings XI Punjab,Mohali,132,89,9,191,11.419354838709678,8.898876404494382,0
Rajasthan Royals,Kings XI Punjab,Mohali,131,88,9,191,11.25,8.931818181818182,0
Rajasthan Royals,Kings XI Punjab,Mohali,131,87,9,191,10.909090909090908,9.03448275862069,0
Rajasthan Royals,Kings XI Punjab,Mohali,130,86,9,191,10.764705882352942,9.069767441860465,0
Rajasthan Royals,Kings XI Punjab,Mohali,129,85,9,191,10.628571428571428,9.105882352941176,0
Rajasthan Royals,Kings XI Punjab,Mohali,129,84,9,191,10.333333333333334,9.214285714285714,0
Rajasthan Royals,Kings XI Punjab,Mohali,128,83,9,191,10.216216216216216,9.25301204819277,0
Rajasthan Royals,Kings XI Punjab,Mohali,127,82,9,191,10.105263157894736,9.292682926829269,0
Rajasthan Royals,Kings XI Punjab,Mohali,126,81,9,191,10.0,9.333333333333334,0
Rajasthan Royals,Kings XI Punjab,Mohali,122,80,9,191,10.35,9.15,0
Rajasthan Royals,Kings XI Punjab,Mohali,121,79,9,191,10.24390243902439,9.189873417721518,0
Rajasthan Royals,Kings XI Punjab,Mohali,120,78,9,191,10.142857142857142,9.23076923076923,0
Rajasthan Royals,Kings XI Punjab,Mohali,119,77,9,191,10.046511627906977,9.272727272727273,0
Rajasthan Royals,Kings XI Punjab,Mohali,118,76,9,191,9.954545454545455,9.31578947368421,0
Rajasthan Royals,Kings XI Punjab,Mohali,115,75,9,191,10.133333333333333,9.2,0
Rajasthan Royals,Kings XI Punjab,Mohali,114,74,9,191,10.043478260869565,9.243243243243244,0
Rajasthan Royals,Kings XI Punjab,Mohali,113,73,9,191,9.957446808510639,9.287671232876713,0
Rajasthan Royals,Kings XI Punjab,Mohali,110,72,9,191,10.125,9.166666666666666,0
Rajasthan Royals,Kings XI Punjab,Mohali,108,71,9,191,10.16326530612245,9.126760563380282,0
Rajasthan Royals,Kings XI Punjab,Mohali,107,70,9,191,10.08,9.17142857142857,0
Rajasthan Royals,Kings XI Punjab,Mohali,103,69,9,191,10.352941176470589,8.956521739130435,0
Rajasthan Royals,Kings XI Punjab,Mohali,99,68,9,191,10.615384615384615,8.735294117647058,0
Rajasthan Royals,Kings XI Punjab,Mohali,98,67,9,191,10.528301886792454,8.776119402985074,0
Rajasthan Royals,Kings XI Punjab,Mohali,98,66,9,191,10.333333333333334,8.909090909090908,0
Rajasthan Royals,Kings XI Punjab,Mohali,97,65,9,191,10.254545454545454,8.953846153846154,0
Rajasthan Royals,Kings XI Punjab,Mohali,97,64,9,191,10.071428571428571,9.09375,0
Rajasthan Royals,Kings XI Punjab,Mohali,96,63,9,191,10.0,9.142857142857142,0
Rajasthan Royals,Kings XI Punjab,Mohali,96,62,9,191,9.827586206896552,9.290322580645162,0
Rajasthan Royals,Kings XI Punjab,Mohali,95,61,9,191,9.76271186440678,9.344262295081966,0
Rajasthan Royals,Kings XI Punjab,Mohali,94,60,9,191,9.7,9.4,0
Rajasthan Royals,Kings XI Punjab,Mohali,93,59,9,191,9.639344262295081,9.457627118644067,0
Rajasthan Royals,Kings XI Punjab,Mohali,92,58,9,191,9.580645161290322,9.517241379310345,0
Rajasthan Royals,Kings XI Punjab,Mohali,91,57,9,191,9.523809523809524,9.578947368421053,0
Rajasthan Royals,Kings XI Punjab,Mohali,90,56,9,191,9.46875,9.642857142857142,0
Rajasthan Royals,Kings XI Punjab,Mohali,90,55,9,191,9.323076923076924,9.818181818181818,0
Rajasthan Royals,Kings XI Punjab,Mohali,90,54,9,191,9.181818181818182,10.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,89,53,9,191,9.134328358208956,10.075471698113208,0
Rajasthan Royals,Kings XI Punjab,Mohali,88,52,9,191,9.088235294117647,10.153846153846153,0
Rajasthan Royals,Kings XI Punjab,Mohali,86,51,9,191,9.130434782608695,10.117647058823529,0
Rajasthan Royals,Kings XI Punjab,Mohali,86,50,8,191,9.0,10.32,0
Rajasthan Royals,Kings XI Punjab,Mohali,85,49,8,191,8.95774647887324,10.408163265306122,0
Rajasthan Royals,Kings XI Punjab,Mohali,85,48,8,191,8.833333333333334,10.625,0
Rajasthan Royals,Kings XI Punjab,Mohali,81,47,8,191,9.04109589041096,10.340425531914894,0
Rajasthan Royals,Kings XI Punjab,Mohali,80,46,8,191,9.0,10.434782608695652,0
Rajasthan Royals,Kings XI Punjab,Mohali,76,45,8,191,9.2,10.133333333333333,0
Rajasthan Royals,Kings XI Punjab,Mohali,76,44,8,191,9.078947368421053,10.363636363636363,0
Rajasthan Royals,Kings XI Punjab,Mohali,75,43,8,191,9.03896103896104,10.465116279069768,0
Rajasthan Royals,Kings XI Punjab,Mohali,74,42,8,191,9.0,10.571428571428571,0
Rajasthan Royals,Kings XI Punjab,Mohali,73,41,8,191,8.962025316455696,10.682926829268293,0
Rajasthan Royals,Kings XI Punjab,Mohali,72,40,8,191,8.925,10.8,0
Rajasthan Royals,Kings XI Punjab,Mohali,70,39,8,191,8.962962962962964,10.76923076923077,0
Rajasthan Royals,Kings XI Punjab,Mohali,69,38,8,191,8.926829268292684,10.894736842105264,0
Rajasthan Royals,Kings XI Punjab,Mohali,68,37,8,191,8.891566265060241,11.027027027027026,0
Rajasthan Royals,Kings XI Punjab,Mohali,66,36,8,191,8.928571428571429,11.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,66,35,8,191,8.823529411764707,11.314285714285715,0
Rajasthan Royals,Kings XI Punjab,Mohali,65,34,8,191,8.790697674418604,11.470588235294118,0
Rajasthan Royals,Kings XI Punjab,Mohali,64,33,8,191,8.758620689655173,11.636363636363637,0
Rajasthan Royals,Kings XI Punjab,Mohali,63,32,8,191,8.727272727272727,11.8125,0
Rajasthan Royals,Kings XI Punjab,Mohali,63,31,8,191,8.629213483146067,12.193548387096774,0
Rajasthan Royals,Kings XI Punjab,Mohali,61,30,8,191,8.666666666666666,12.2,0
Rajasthan Royals,Kings XI Punjab,Mohali,60,29,8,191,8.637362637362637,12.413793103448276,0
Rajasthan Royals,Kings XI Punjab,Mohali,59,28,8,191,8.608695652173912,12.642857142857142,0
Rajasthan Royals,Kings XI Punjab,Mohali,57,27,8,191,8.64516129032258,12.666666666666666,0
Rajasthan Royals,Kings XI Punjab,Mohali,57,26,8,191,8.553191489361701,13.153846153846153,0
Rajasthan Royals,Kings XI Punjab,Mohali,56,25,8,191,8.526315789473685,13.44,0
Rajasthan Royals,Kings XI Punjab,Mohali,55,24,8,191,8.5,13.75,0
Rajasthan Royals,Kings XI Punjab,Mohali,55,23,7,191,8.412371134020619,14.347826086956522,0
Rajasthan Royals,Kings XI Punjab,Mohali,53,23,7,191,8.536082474226804,13.826086956521738,0
Rajasthan Royals,Kings XI Punjab,Mohali,52,22,7,191,8.510204081632653,14.181818181818182,0
Rajasthan Royals,Kings XI Punjab,Mohali,50,21,7,191,8.545454545454545,14.285714285714286,0
Rajasthan Royals,Kings XI Punjab,Mohali,50,20,6,191,8.46,15.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,49,19,6,191,8.435643564356436,15.473684210526315,0
Rajasthan Royals,Kings XI Punjab,Mohali,49,18,6,191,8.352941176470589,16.333333333333332,0
Rajasthan Royals,Kings XI Punjab,Mohali,48,17,6,191,8.330097087378642,16.941176470588236,0
Rajasthan Royals,Kings XI Punjab,Mohali,48,17,5,191,8.330097087378642,16.941176470588236,0
Rajasthan Royals,Kings XI Punjab,Mohali,47,16,5,191,8.307692307692308,17.625,0
Rajasthan Royals,Kings XI Punjab,Mohali,43,15,5,191,8.457142857142857,17.2,0
Rajasthan Royals,Kings XI Punjab,Mohali,37,14,5,191,8.716981132075471,15.857142857142858,0
Rajasthan Royals,Kings XI Punjab,Mohali,36,13,5,191,8.69158878504673,16.615384615384617,0
Rajasthan Royals,Kings XI Punjab,Mohali,35,12,5,191,8.666666666666666,17.5,0
Rajasthan Royals,Kings XI Punjab,Mohali,35,11,5,191,8.587155963302752,19.09090909090909,0
Rajasthan Royals,Kings XI Punjab,Mohali,33,10,5,191,8.618181818181819,19.8,0
Rajasthan Royals,Kings XI Punjab,Mohali,33,9,4,191,8.54054054054054,22.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,27,8,4,191,8.785714285714286,20.25,0
Rajasthan Royals,Kings XI Punjab,Mohali,27,7,4,191,8.70796460176991,23.142857142857142,0
Rajasthan Royals,Kings XI Punjab,Mohali,21,6,4,191,8.947368421052632,21.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,21,5,3,191,8.869565217391305,25.2,0
Rajasthan Royals,Kings XI Punjab,Mohali,21,4,3,191,8.793103448275861,31.5,0
Rajasthan Royals,Kings XI Punjab,Mohali,19,3,3,191,8.820512820512821,38.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,17,2,3,191,8.847457627118644,51.0,0
Rajasthan Royals,Kings XI Punjab,Mohali,15,1,3,191,8.873949579831933,90.0,0
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,139,119,10,140,6.0,7.008403361344538,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,135,118,10,140,15.0,6.864406779661017,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,134,117,10,140,12.0,6.871794871794871,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,132,116,10,140,12.0,6.827586206896552,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,132,115,10,140,9.6,6.886956521739131,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,130,114,10,140,10.0,6.842105263157895,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,126,113,10,140,12.0,6.6902654867256635,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,125,112,10,140,11.25,6.696428571428571,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,121,111,10,140,12.666666666666666,6.54054054054054,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,121,110,10,140,11.4,6.6,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,121,109,10,140,10.363636363636363,6.660550458715596,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,119,108,10,140,10.5,6.611111111111111,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,118,107,10,140,10.153846153846153,6.616822429906542,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,117,107,10,140,10.615384615384615,6.5607476635514015,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,116,106,10,140,10.285714285714286,6.566037735849057,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,112,105,10,140,11.2,6.4,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,108,104,10,140,12.0,6.230769230769231,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,107,103,10,140,11.647058823529411,6.233009708737864,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,107,102,10,140,11.0,6.294117647058823,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,107,101,10,140,10.421052631578947,6.356435643564357,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,106,100,10,140,10.2,6.36,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,103,99,10,140,10.571428571428571,6.242424242424242,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,103,98,10,140,10.090909090909092,6.3061224489795915,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,99,97,10,140,10.695652173913043,6.123711340206185,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,95,96,10,140,11.25,5.9375,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,94,95,10,140,11.04,5.936842105263158,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,90,94,10,140,11.538461538461538,5.74468085106383,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,86,93,10,140,12.0,5.548387096774194,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,82,92,10,140,12.428571428571429,5.3478260869565215,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,81,91,10,140,12.206896551724139,5.34065934065934,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,81,90,10,140,11.8,5.4,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,81,89,10,140,11.419354838709678,5.46067415730337,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,77,88,10,140,11.8125,5.25,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,73,87,10,140,12.181818181818182,5.0344827586206895,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,73,86,9,140,11.823529411764707,5.093023255813954,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,71,85,9,140,11.82857142857143,5.011764705882353,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,71,84,9,140,11.5,5.071428571428571,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,71,83,9,140,11.18918918918919,5.132530120481928,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,70,82,9,140,11.052631578947368,5.121951219512195,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,70,81,9,140,10.76923076923077,5.185185185185185,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,69,80,9,140,10.65,5.175,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,68,79,9,140,10.536585365853659,5.1645569620253164,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,68,78,8,140,10.285714285714286,5.230769230769231,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,67,77,8,140,10.186046511627907,5.220779220779221,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,66,76,8,140,10.090909090909092,5.2105263157894735,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,66,75,8,140,9.866666666666667,5.28,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,66,74,8,140,9.652173913043478,5.351351351351352,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,65,73,8,140,9.574468085106384,5.342465753424658,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,64,72,8,140,9.5,5.333333333333333,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,63,71,8,140,9.428571428571429,5.323943661971831,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,63,70,8,140,9.24,5.4,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,63,69,8,140,9.058823529411764,5.478260869565218,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,63,68,8,140,8.884615384615385,5.5588235294117645,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,62,67,8,140,8.830188679245284,5.552238805970149,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,62,66,8,140,8.666666666666666,5.636363636363637,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,62,65,8,140,8.50909090909091,5.723076923076923,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,60,64,8,140,8.571428571428571,5.625,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,56,63,8,140,8.842105263157896,5.333333333333333,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,54,62,8,140,8.89655172413793,5.225806451612903,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,54,61,8,140,8.745762711864407,5.311475409836065,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,54,60,8,140,8.6,5.4,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,53,59,8,140,8.557377049180328,5.389830508474576,1
Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,47,58,8,140,9.0,4.862068965517241,1
